LON,LAT,EDO,CLAVE,ESTACION,feb-16
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",0.2
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",1.3
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",0
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",0
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",0.2
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",0.4
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",0.2
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",0.8
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",0
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",0.8
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",1.5
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",5.1
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",0
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",3
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",5.6
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",0.1
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",1.8
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",0
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",2.2
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",2.2
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",4
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",0
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",0.01
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",0
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",17.5
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",0
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",0.02
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",5.03
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",0
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",0
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",0
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",2.2
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",2.6
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",0.01
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",0
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",0
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",0.01
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",20
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",0
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",4
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",0
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",0
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",0
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",0
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",1.5
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",0.01
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",22.5
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0.01
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",0
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",0.8
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",0.01
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",3.1
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",0
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",1
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",3.3
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",0
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",0
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",0.2
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",1.5
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",0
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",0
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",0
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",2
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",3.6
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",0
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",0
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",0
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",0
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",0
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",12.1
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",0
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",0
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",0
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",0
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",0
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",0
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",0
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",4.6
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",0
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",1.8
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",0
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",0
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",0.1
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",8.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",0
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",0
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",0
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",0
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",0
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",0.2
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",0
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",0
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",4.3
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",0
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",0
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",0
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",0
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",0
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",0
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",2.52
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",10.01
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",0
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",2.52
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",0.02
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",1.01
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",13.82
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",0.12
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",4
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",1.1
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",2.5
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",3
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",2.02
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",14.52
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",1
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",2.52
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",3.01
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",0.02
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",8.01
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",0.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",3.02
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",0
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",0
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",0.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",1.32
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",8.2
-101.781667,20.303889,GTO,LAGAVILANA,"La Gavilana, Gto. INIFAP*",0.4
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",2
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",9.8
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",2
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",8
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",1.7
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",16
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",0.02
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",4.5
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",2.43
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",0
-101.923611,20.386667,GTO,SANTAANA,"Santa Ana, Gto. INIFAP*",2
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",26.4
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",0.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",0.1
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",0.01
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",2
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",1.11
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",0.01
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",6.8
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",2.91
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",8.01
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",1.01
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",0
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",0.03
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",0
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",0.2
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",0
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",4
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",0
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",1.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",0
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",0
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",0
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",0.3
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",0.2
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",0.3
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",0
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",2
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",0.4
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",158.1
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0.4
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",0
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",3.51
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",0.5
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",18.5
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",0
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",1
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",0
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",15.5
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",0
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",0
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",0
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",0
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",0
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",0
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",0
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",22.1
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",0
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",0
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",3.4
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",0
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",6.2
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",3.2
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",0
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",3.2
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",1.7
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",2.6
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",1
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",0
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",7.2
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",0.4
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",4.7
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",3.6
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",7.2
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",0
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",12.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",0
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",0
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",13.7
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",7.2
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",0.8
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",0
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",0
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",13.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",29
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",10.5
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",29
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",7.2
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",1.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",6
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",0
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",0
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",1
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",0
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",0
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",11.7
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",10.8
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",6.5
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",0
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",15.95
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",15.3
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",8.7
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",3
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",8.4
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",2.5
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",0
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",6.7
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",0
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",8.21
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",0
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",13.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",1
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",0
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",2.1
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",16.1
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",3.4
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",0
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",2.7
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",6
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",27.94
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",1.8
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",0
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",1.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",16
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",9
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",7.81
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",0.5
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",6.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",0.1
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",9.01
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",4.2
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",3.4
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",0.5
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",0
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",13.9
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",2.3
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",10
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",18
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",6.6
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",2.9
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",0
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",6.3
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",17.9
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",15.7
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",8.4
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",4.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",27
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",8.01
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",2.8
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",0
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",8
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",0
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",1.8
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",0
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",10
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",3.2
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",1
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",0
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",2
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",0
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",1.2
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",1.1
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",3
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",9.4
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",10.1
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",2
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",0
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",2.42
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",0
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",0
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",0
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",2.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",0
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",3.1
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",1.3
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",0
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",2.3
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",3.5
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",1.1
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",10.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",0.6
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",0
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",4
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",2
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",0
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",0
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",0
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",19.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",0
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",6
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",2.5
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",7.1
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",0.3
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",0
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",2.1
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",0
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",4.5
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",16
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",0
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",23.2
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",1.8
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",0
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",0
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",0
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",0
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",0
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",0.01
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",0
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",0
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",0
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",0
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",5
