LON,LAT,EDO,CLAVE,ESTACION,mar-14
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",0
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0.01
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",11
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",0
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",0
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",1
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",0.1
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",4
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",15
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",13.8
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",0
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",10.5
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",3.5
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",5
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",76.42
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",4
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",13.7
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",28
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",15.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",0
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",0
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",0
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",0
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",0
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",4.4
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",0
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",0
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",0
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",0
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",0
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",0
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",0
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",0
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",0
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",0
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",0
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",0
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",0
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",0
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",0
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",0
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",9.7
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",0
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",0
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",0
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",0
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",0
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",0
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",0
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",0
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",0.9
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",0
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",0
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",0
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",0
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",0
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",0
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",0.4
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",0
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",0
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",1.8
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",10.5
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",0
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",0
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",1
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",0
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",2.62
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",5.01
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",4
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",1.01
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",8.93
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",0
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",0
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",4.06
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",0
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",6.72
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",1.81
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",0
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",18.6
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",1.26
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",10.2
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",2.6
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",4.43
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",1.52
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",2.5
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",2.52
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",5.51
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",1.43
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",0.01
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",0
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",6
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",8.92
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",0.02
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",0.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",2.51
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",0
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",0.02
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",0.81
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",25
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",2
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",0
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",0
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",2
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",0.32
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",4
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",5.6
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",5.12
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",0
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",7.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",0
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",11.53
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",0.01
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",3.21
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",0
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",0.01
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",1
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",3.52
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",6
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",28.71
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",12.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",40.71
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",11.6
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",23.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",76.3
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",14.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",32.22
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",11.01
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",6.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",84.92
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",11.73
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",16.63
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",18
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",16.5
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",10
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",15.91
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",58.51
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",15.2
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",52
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",0
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",17.6
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",0.1
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",1.6
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",0
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",1.5
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",0.01
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",0
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",0
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",0
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",0
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",0
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",0
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",0.8
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",1.5
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",0
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",0
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",0
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",7.2
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",0
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",0.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",1.1
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",0.4
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",0
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",0
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",0
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",0
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",0
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",1.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",2
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",3.2
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",0
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",0
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",0
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",0.8
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",2.9
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",0.4
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",7
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",0
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",0
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",3.1
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",0
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",4
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",0.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",1.51
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",0
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",4
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",1
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",0
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",0
-102.433056,20.7425,JAL,TULJL,"El Tule, Jal.",0
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0.6
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",0
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",2.5
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",10.4
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",7.1
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",7.6
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",7.86
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",15.63
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",39.15
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",0.22
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",4.31
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",4.27
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",5.5
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",16.8
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",4.4
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",25
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",1.06
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",0.6
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",18.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",12.5
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",8
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",22.04
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",0.03
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",21.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",0.8
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",34.03
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",3.2
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",24
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",3.05
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",3.6
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",13.2
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",10
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",6.01
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",18.02
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",4.02
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",4.3
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",1
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",17.03
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",38.03
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",18.5
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",8.01
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",32.9
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",0
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",0
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",0.3
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",1.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",12.02
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",3.8
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",13.1
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",0.01
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",0.21
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",6.1
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",1
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",16.16
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",7.1
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",15
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",1
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",34.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",0
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",6.8
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",7.4
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",0
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",0
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",0
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",0
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",10.3
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",2.21
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",0
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",0
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",1.51
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",5.1
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",0
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",0
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",2.3
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",0
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",0
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",0
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",0
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",0
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",0
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",2
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",0.1
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",6
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",0
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",10
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",0
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",0
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",6.1
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",0
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",0
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",4.8
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",0
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",0
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",0
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",0
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",0
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",0
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",5.2
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",0
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",1.2
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",2.5
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",0
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",0
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",0
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",0
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",2
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",0.01
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",0
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",0
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",0.01
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",0.03
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",0
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",0
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",0
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",0
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",6.52
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",17.51
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",0
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",2.3
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",0
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",0
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",0
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",0.01
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",0
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",0
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",0
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",0
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",0
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",0.04
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",12.5
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",4.1
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",0
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",0
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",0
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",0.01
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",0.01
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",0
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",0
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",0
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",2.9
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",4.5
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",7
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",2.4
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",0
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",7.2
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",0
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",0
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",0.5
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",0
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",1.21
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0.01
